order,source,status,country_code,state_code,county_code,code,NAME_0,NAME_1,NAME_2,NAME_3,NAME_4,loc,loc.correct,latitude.gazetteer,longitude.gazetteer
43707,gbif_splink,52,,,,,Brazil,São Paulo,Nova Odessa,em cultivo no jardim botanico plantarum ( 14 ) | em cultivo no jardim botanico plantarum canteiro de plantas medicinais ( 4 ) | em cultivo no jardim botanico plantarum estufa das gesneriaceas ( 3 ) | em cultivo no jardim botanico plantarum canteiro g4 ( 2 ) | em cultivo no jardim botanico plantarum na estufa das gesneriaceas ( 2 ) | em cultivo no jardim botanico plantarum arborizacao da avenida brasil (em frente a saida do plantarum) ( 1 ),,brazil_sao paulo_nova odessa_em cultivo no jardim botanico plantarum,,-22.77,-47.290001
43708,gbif_splink,52,,,,,Brazil,São Paulo,Pariquera-Açu,estrada pariquera-cananeia acesso de terra km 4 ( 23 ) | estrada de pariquera-cananeia acesso de terra km 4 ( 10 ) | estrada pariquera-cananeia acesso de terra ( 4 ) | pariquera-acu estrada pariquera-cananeia acesso de terra km 4 ( 4 ) | estrada pariquera- cananeia acesso de t ( 2 ) | estrada pariquera-cananeia ( 2 ),,brazil_sao paulo_pariquera acu_estrada pariquera cananeia,,,
43692,gbif_splink,52,,,,,Brazil,São Paulo,Salesópolis,bairro dos freires km 6 usina parque de salesopolis encosta ao longo da trilha da cachoeira dos freires ( 9 ) | bairro dos freires estrada contorno da barragem usina-parque de salesopolis trilha do sal ( 7 ) | bairro dos freires estrada contorno da barragem usina-parque de salesopolis encosta a esquerda do reservatorio ( 4 ) | bairro dos freires estrada contorno da barragem usina-parque de salesopolis trilha ao longo da cachoeira dos freires ( 4 ) | bairro dos freires estrada contorno da barragem usina-parque de salesopolis ( 3 ) | bairro dos freires km 6 usina parque de salesopolis trilha ao longo da cachoeira dos freires ( 3 ),,brazil_sao paulo_bairro freires,,-23.530001,-45.84
43709,gbif_splink,52,,,,,Brazil,São Paulo,São José do Barreiro,municipio sao jose do barreiro road from sao jose do barreiro (sp-221) to the entrance of parque nacional serra da bocaina between km 24 and km 27 ( 24 ) | road from sao jose do barreiro (sp-221) to the entrance of parque nacional serra da bocaina between km 24 and km 27 ( 22 ) | municipio sao jose do barreiro road from sao jose do barreiro (sp-221) to the entrance of parque nacional do serra da bocaina between km 24 and km 27 ( 2 ) | road from sao jose do barreiro (sp-221) to the entrance of parque nacional da serra das bocaina between km 24 and km 27 disturbed mata atlantica vegetation ( 2 ) | road from sao jose do barreiro (sp-221) to the entrance of parque nacional serra da bocaina between km 24 and km 27&nf;disturbed mata atlantica vegetation ( 2 ),,"brazil_sao paulo_sao jose barreiro_road from sao jose barreiro, to the entrance of parque nacional serra bocaina between km 24 and km 27",,-22.73317395,-44.61657473
43710,gbif_splink,52,,,,,Brazil,São Paulo,São José do Rio Preto,fazenda felicidade ( 39 ) | faz felicidade ( 11 ) | fazenda da felicidade ( 1 ) | fazenda felicidade felicidade ( 1 ),,brazil_sao paulo_sao jose rio preto_fazenda felicidade,,-20.8198333,-49.3752221
43711,gbif_splink,52,,,,,Brazil,São Paulo,São Paulo,distrito de parelheiros matas ao redor da represa billings ( 17 ) | distrito de parelheiros sitio morro verde ( 8 ) | distrito de parelheiros sitio morro verde a rua jose motta 170 ( 6 ) | distrito parelheiros sitio curucutu ( 5 ) | distrito de parelheiros mata ao redor da represa billings ( 4 ) | distrito de parelheiros matas ao redor ( 1 ),,brazil_sao paulo_sao paulo_distrito parelheiros,,-23.85904711,-46.70672133
43712,gbif_splink,52,,,,,Brazil,São Paulo,Sete Barras,reserva florestal de sete barras ( 29 ) | reserva florestal de sete barras mata ( 4 ) | reserva florestal sete barras ( 4 ) | on rocks in and along a stream in a humid forest reserva florestal de sete barras municipio de sete barras ( 3 ) | reserva florestal de sete barras sp 139 ca 80 km sul de itapetininga ( 2 ) | ca 40 km n de registro reserva florestal de sete barras ( 1 ),,brazil_sao paulo_sete barras_reserva florestal sete barras,,-24.38759276,-47.92796068
43713,gbif_splink,52,,,,,Brazil,São Paulo,Ubatuba,"estrada para a casa da farinha ( 42 ) | estrada para a casa da farinha mata de planicie borda ( 3 ) | picinguaba estrada para a casa da farinha ( 2 ) | estrada para a casa da farinha mata de planicie ( 1 ) | estrada para a casa da farinha s23°21'09"""" w44°51'10"""" borda de mata de planicie sobre ficus ( 1 ) | estrada para a casa da farinha&nf;individuo isolado na borda esquerda da trilha ( 1 )",,brazil_sao paulo_ubatuba_estrada para a casa farinha,,-23.36189159,-44.87991869
43704,gbif,52,,,,,Brazil,São Paulo,,jardim vila bela rio claro - sp brasil ( 42 ) | jardim vila bela rio claro - sp brazil ( 5 ) | jardim vila bela rio claro - sp 13506-775 brasil ( 4 ) | jardim vila bela rio claro - sp 13506-749 brasil ( 1 ),,brazil_sao paulo_jardim vila bela,,,
43705,gbif,52,,,,,Brazil,São Paulo,,jardim vila bela rio claro - sp brasil ( 42 ) | jardim vila bela rio claro - sp brazil ( 5 ) | jardim vila bela rio claro - sp 13506-775 brasil ( 4 ) | jardim vila bela rio claro - sp 13506-749 brasil ( 1 ),,brazil_sao paulo_jardim vila bela_jardim vila bela,,,
43689,gbif,52,,,,,Brazil,,paraguacu paulista ( 43 ),estacao florestal de paraguacu paulista (6km n of city on road to bora) ( 11 ) | estacao florestal de paraguacu paulista (6 km n of city on road to bora) mun paraguacu paulista ( 4 ) | fazenda of sr lauro toledo ( 4 ) | fazenda of sr lauro toledo (1km w of rio sao mateus) ( 4 ) | estacao florestal de paraguacu paulista (6km n of city) ( 3 ) | estacao florestal de paraguacu paulista ( 2 ),,brazil_NA_paraguacu paulista,,-22.51578921,-50.77543863
43716,gbif_reflora_splink,51,,,,,Brazil,São Paulo,Agudos,cerrado da brahma ( 49 ) | cerrado da brahma area brejosa ( 1 ) | cerrado- brahma ( 1 ),,brazil_sao paulo_agudos_cerrado brahma,,-22.4615325,-48.98125
43717,gbif_splink,51,,,,,Brazil,São Paulo,Andradina,fazenda santa helena ( 48 ) | fazenda santa helena mata virgem 120 alqueires com maior diversidade com pau d'alho ( 1 ) | fazenda santa helena mata virgem 120 alqueires com maior diversidade com pau dalho ( 1 ) | fazenda santa helena mata vrigem ( 1 ),,brazil_sao paulo_andradina_fazenda santa helena,,-20.89049737,-51.37024863
43718,gbif_splink,51,,,,,Brazil,São Paulo,Atibaia,serra do itapetinga ( 23 ) | serra de itapetinga ( 11 ) | serra de itapetinga trilha da pedra grande ( 5 ) | serra do itapetinga topo da pedra grande ( 4 ) | serra de itapetinga no topo da pedra grande ( 2 ) | pedra grandeserra de itapetinga ( 1 ),,brazil_sao paulo_atibaia_serra itapetinga,,-23.14286735,-46.54712858
43719,gbif_splink,51,,,,,Brazil,São Paulo,Campinas,fazenda monte d'este ( 33 ) | faz monte d'este em plantacao de milho ( 5 ) | fazenda monte d'este em cultura de milho ( 5 ) | faz monte d'este ( 2 ) | faz monte d'este campinas sao paulo ( 1 ) | faz monte d'este campinas sao paulo em plantacao de milho ( 1 ),,brazil_sao paulo_campinas_fazenda monte este,,-22.90128417,-47.06014533
43720,gbif_splink,51,,,,,Brazil,São Paulo,Campinas,iac faz sta elisa em cultivo ( 12 ) | fazenda sta elisa ( 11 ) | faz sta elisa ( 5 ) | faz sta elisa complexo botanico monjolinho ( 2 ) | iac fazenda sta elisa cec - centro de hortalicas area aberta proxima ao cultivo protegido cultivado ( 2 ) | iac fazenda sta elisa centro de horticultura area aberta proxima ao cultivo protegido ( 2 ),,brazil_sao paulo_campinas_fazenda sta elisa,,-22.89042322,-47.06790267
43737,gbif_splink,51,,,,,Brazil,São Paulo,Cananéia,parque estadual da ilha do cardoso estrada da captacao ( 44 ) | parque estadual da ilha do cardoso estrada da captacao parque estadual da ilha do cardoso ( 2 ) | parque estadual da ilha do cardoso estrada da captacao &nf;transicao restinga-mata ( 1 ) | parque estadual da ilha do cardoso estrada da captacao margens do rio pereque ( 1 ) | parque estadual da ilha do cardoso estrada da captacao restinga solo arenoso ( 1 ) | parque estadual da ilha do cardoso estrada de captacao ( 1 ),,"brazil_sao paulo_cananeia_parque estadual ilha cardoso, estrada captacao",brazil_sao paulo_cananeia_pe ilha cardoso,-25.0147,-47.9267
43721,gbif,51,,,,,Brazil,São Paulo,Coronel Macedo,estrada coronel macedo - itabera ca 20 km de coronel macedo estrada secundaria para vilarejo saindo do km 249 rodovia eduardo saigh area perturbada com pequenos remanescentes de floresta estacional semidecidual ( 48 ) | estrada coronel macedo - itabera ca 20km de coronel macedo estrada secundaria para vilarejo saindo do km 249 rodovia eduardo saigh ( 2 ) | estrada coronel macedo - itabera ca 20 km de coronel macedo estrada secundaria para vilarejo saindo do km 249 rodovia eduardo saigh ( 1 ),,"brazil_sao paulo_coronel macedo_estrada coronel macedo, estrada secundaria para vilarejo, saindo km 249 rodovia eduardo saigh",,,
43725,gbif,51,,,,,Brazil,São Paulo,Coronel Macedo,estrada coronel macedo - itabera ca 20 km de coronel macedo estrada secundaria para vilarejo saindo do km 249 rodovia eduardo saigh area perturbada com pequenos remanescentes de floresta estacional semidecidual ( 48 ) | estrada coronel macedo - itabera ca 20km de coronel macedo estrada secundaria para vilarejo saindo do km 249 rodovia eduardo saigh ( 2 ) | estrada coronel macedo - itabera ca 20 km de coronel macedo estrada secundaria para vilarejo saindo do km 249 rodovia eduardo saigh ( 1 ),,brazil_sao paulo_estrada coronel macedo,,,
43722,gbif_splink,51,,,,,Brazil,São Paulo,Gália,est ecol dos caetetus ( 48 ) | est escol dos caetetus ( 2 ) | est eco dos caetetus ( 1 ),,brazil_sao paulo_dos caetetus,,-22.25,-49.5
43726,gbif_splink,51,,,,,Brazil,São Paulo,Iperó ( 50 ),fazenda ipanema flona ipanema ( 26 ) | fazenda ipanema flona ipanema mata mesofila ( 7 ) | fazenda ipanema flona ipanema sede ibama ( 7 ) | fazenda ipanema flona ( 2 ) | fazenda ipanema a margem da estrada proximo a sede do ibama capoeirao ( 1 ) | fazenda ipanema estrada do ribeirao do ferro ( 1 ),,brazil_sao paulo_fazenda ipanema,,-23.361111,-47.681111
43727,gbif_splink,51,,,,,Brazil,São Paulo,Iracemápolis,mata da fazenda bertioga ( 35 ) | mata da fazenda bertioga floresta estacional semidecidual ( 5 ) | mata da fazenda bertioga mata de brejo ( 5 ) | mata de fazenda bertioga mata de brejo; borda de mata ( 2 ) | mata da faz bertioga ( 1 ) | mata da fazenda bertioga interior da mata sob dossel mata mesofila semidecidua ( 1 ),,brazil_sao paulo_iracemapolis_mata fazenda bertioga,,,
43728,gbif_splink,51,,,,,Brazil,São Paulo,Jundiaí,ee jundiai ( 23 ) | eejundiai ( 6 ) | ee jundiai mata secundaria em bom estado de conservacao coletas principalmente na borda mamiferos comuns (saguis bugios jaguatirica) ( 3 ) | ee jundiai mata secundaria? em bom estado de conservacao coletas principalmente na borda mamiferos comuns (saguis bugios jaguatirica) ( 3 ) | e e de jundiai mata secundaria em bom estado de conservacao coletas principalmente na borda mamiferos comuns (saguis bugios jaguatirica) ( 2 ) | ee jundiai em bom estado de conservacao coletas principalmente na borda mamiferos comuns (saguis bugios jaguatirica) ( 2 ),,brazil_sao paulo_jundiai_e,,-23.18399724,-46.88261708
43738,gbif,51,,,,,Brazil,São Paulo,Jundiaí,serra do japi na estrada para a torre da tv cultura ( 46 ) | serra do japi terrestre na estrada para a torre da tv cultura ( 4 ) | serra do japi na estrada para a torre da tv cultura proxima das antenas ( 1 ),,"brazil_sao paulo_jundiai_serra japi, na estrada para a torre tv cultura",brazil_sao paulo_jundiai_serra japi,-23.25,-46.94373328
43729,gbif_splink,51,,,,,Brazil,São Paulo,Mairinque,sitio pantojo,,brazil_sao paulo_mairinque_sitio pantojo,,-23.5143441,-47.21418862
43730,gbif,51,,,,,Brazil,São Paulo,Mococa,iac estacao experimental ( 41 ) | iac estacao experimental vegetacao nativa ( 8 ) | iac (estacao experimental de mococa) cafezal ( 1 ) | iac estacao experimental cafezal ( 1 ),,brazil_sao paulo_mococa_iac,,-21.45492422,-46.99958898
43731,gbif_splink,51,,,,,Brazil,São Paulo,Mogi Guaçu,estacao experimental e biologica de mogi guacu ( 47 ) | estacao experimental e biologica de mogi-guacu ( 2 ) | estacao experimental e biologica de mogi guacu mata da figueira ( 1 ) | estado de sao paulo municipio de mogi guacu cassemiro estacao experimental e biologica de mogi guacu ( 1 ),,brazil_sao paulo_mogi guacu_estacao experimental e biologica mogi guacu,,-22.36820262,-46.94274164
43733,gbif,51,,,,,Brazil,São Paulo,Peruíbe,floresta de restinga proxima a foz do rio guarau (lado esquerdo),,brazil_sao paulo_peruibe_floresta restinga proxima a foz rio guarau,,,
43735,gbif_splink,51,,,,,Brazil,São Paulo,s vicente,praia de parnapoan ( 43 ) | praia parnapoan ( 8 ),,brazil_sao paulo_s vicente,,,
43736,gbif_splink,51,,,,,Brazil,São Paulo,s vicente,praia de parnapoan ( 43 ) | praia parnapoan ( 8 ),,brazil_sao paulo_s vicente_praia parnapoan,,,
43739,gbif,51,,,,,Brazil,São Paulo,São Paulo,reserva biologica do parque estadual das fontes do ipiranga parque estadual das fontes do ipiranga ( 28 ) | reserva biologica parque estadual das fontes do ipiranga parque estadual das fontes do ipiranga ( 9 ) | reserva biologica do parque estadual das fontes do ipiranga area 18 parque estadual das fontes do ipiranga ( 2 ) | reserva biologica do parque estadual das fontes do ipiranga vila facchini parque estadual das fontes do ipiranga ( 2 ) | capital reserva biologica parque estadual das fontes do ipiranga parque estadual das fontes do ipiranga ( 1 ) | capital reserva biologica parque estadual das fontes do ipiranga; area 1 parque estadual das fontes do ipiranga ( 1 ),,"brazil_sao paulo_sao paulo_reserva biologica parque estadual fontes ipiranga, parque estadual fontes ipiranga",brazil_sao paulo_sao paulo_pe fontes ipiranga (antigo parque estado sao paulo),,
43732,gbif_jabot,51,,,,,Brazil,São Paulo,Ubatuba ( 49 ) | Piracicaba ( 1 ) | São Luís do Paraitinga ( 1 ),nucleo santa virginia parque estadual da serra do mar floresta ombrofila densa montana (area aberta) ( 7 ) | nucleo santa virginia parque estadual da serra do mar vargem grande trilha do morro do corcovado ( 4 ) | nucleo santa virginia pesm vargem grande ( 3 ) | nucleo santa virginia parque estadual da serra do mar floresta ombrofila densa montana ( 2 ) | nucleo santa virginia parque estadual da serra do mar rodovia nucleo- sao luiz do paraitinga ( 2 ) | nucleo santa virginia parque estadual da serra do mar rodovia ubatuba - sao luiz do paraitinga ( 2 ),,brazil_sao paulo_nucleo santa virginia,,-23.46806644,-45.19279463
43723,gbif,51,,,,,Brazil,São Paulo,,estacao ecologica jureia-itatins ( 7 ) | estacao ecologica da jureia-itatins ( 3 ) | estacao ecologica da jureia-itatins trilha do imperador ( 3 ) | estacao ecologica jureia-itatins instituto florestal a cerca de 100 m do mar ( 3 ) | estacao ecologica jureia-itatins rio verde ( 3 ) | estacao ecologica jureia-itatins serra da jureia trilha do imperador ( 3 ),,brazil_sao paulo_estacao ecologica jureia itatins,,,
43724,gbif,51,,,,,Brazil,São Paulo,,estacao ecologica jureia-itatins ( 7 ) | estacao ecologica da jureia-itatins ( 3 ) | estacao ecologica da jureia-itatins trilha do imperador ( 3 ) | estacao ecologica jureia-itatins instituto florestal a cerca de 100 m do mar ( 3 ) | estacao ecologica jureia-itatins rio verde ( 3 ) | estacao ecologica jureia-itatins serra da jureia trilha do imperador ( 3 ),,brazil_sao paulo_estacao ecologica jureia itatins_estacao ecologica jureia itatins,,,
43734,gbif_reflora_splink,51,,,,,Brazil,São Paulo,,prope rio grande ad sao paulo railway ( 47 ) | prov sao paulo prope rio grande ad sao paulo railway ( 4 ),,brazil_sao paulo_prope rio grande ad sao paulo railway,,,
43741,gbif_jabot_reflora_splink,50,,,,,Brazil,São Paulo,Bananal,parque nacional da serra da bocaina proximo ao marco 22 parque nacional da serra da bocaina ( 8 ) | parque nacional da serra da bocaina floresta atlantica coletada na beira da trilha ( 5 ) | parque nacional da serra da bocaina ( 4 ) | parque nacional da serra da bocaina parque nacional da serra da bocaina ( 3 ) | cachoeira do bracui parque nacional da serra da bocaina ( 2 ) | parque nacional da serra da bocaina margens do rio bonito parque nacional da serra da bocaina ( 2 ),,brazil_sao paulo_bananal_parque nacional serra bocaina,,-22.77277773,-44.38500018
43742,gbif_splink,50,,,,,Brazil,São Paulo,Barra do Turvo,estrada para barra do turvo ( 47 ) | barra do turvo estrada para barra do turvo ( 1 ) | estrada para barra do turvo local sombreado ( 1 ) | estrada para barra do turvo mata atlantica de encosta ( 1 ),,brazil_sao paulo_barra turvo_estrada para barra turvo,,-24.78577549,-48.4786525
43745,gbif_splink,50,,,,,Brazil,São Paulo,Bauru ( 43 ) | Botucatu ( 4 ),campus da unesp trilha atras do departamento de ciencias biologicas ( 29 ) | campus da unesp atras do departamento de ciencias biologicas ( 8 ) | campus da unesp em frente ao departamento de ciencias biologicas ( 3 ) | campus da unesp fazenda lajeado faculdade agronomia ( 2 ) | campus da unesp proximo ao departamento de ciencias biologicas ( 2 ) | campus unesp ( 2 ),,brazil_sao paulo_campus unesp,,-22.32424948,-49.04450134
43743,gbif_splink,50,,,,,Brazil,São Paulo,Botucatu,fazenda experimental edgardia fca unesp,,brazil_sao paulo_botucatu_fazenda experimental edgardia fca,,-22.8324442,-48.4171776
