Código CNUC,Nome,Ato Legal de Criação,Link para o Ato Legal de Criação,Outros atos legais,Link para outros atos legais,Plano de Manejo,Link para Plano de Manejo,Documento de Conselho,Link para Documento de Conselho,Outros Instrumentos de Gestão,Link para outros instrumentos de gestão,Endereço para Correspondência,Telefones,E-mails,UFs abrangidas,Municípios abrangidos,Geocódigo das UFs abrangidas,Geocódigo dos municípios abrangidos,Área da UC conforme ato legal de criação (ha),Área total da UC confome ato legal mais recente (ha),Mapa da UC,Site da UC,Página da UC no CNUC,API UC,Logotipo da UC,Redes Sociais,Número de Visitantes por ano,Programa Projeto Gestão Integrada e Reconhecimento Internacional,Situação
0000.35.1704,ÁREA DE PROTEÇÃO AMBIENTAL JUNDIAÍ,Lei ordinária 4095 de 12/06/1984,https://www.al.sp.gov.br/repositorio/legislacao/lei/1984/original-lei-4095-12.06.1984.html,Regulamentação: Decreto 43.284 de 03/07/1998 - Ampliação: Lei ordinária 12.290 de 02/03/2006,Regulamentação: https://www.al.sp.gov.br/repositorio/legislacao/decreto/1998/decreto-43284-03.07.1998.html - Ampliação: https://www.al.sp.gov.br/repositorio/legislacao/lei/2006/lei-12290-02.03.2006.html,Não Possui,Sem informação.,Portaria 003 de 04/01/2024,https://smastr16.blob.core.windows.net/legislacao/sites/5/2024/04/RESOLUCAO-SEMIL-003-2024-PAGINA-50.pdf,Não Possui,Sem informação.,"Avenida Brasil, 2340, Jardim Chapadão, Jundiaí, SP - 13070-178",(11) 99868-7276,cleide@fflorestal.sp.gov.br,SÃO PAULO,CAMPO LIMPO PAULISTA (SP) - ITUPEVA (SP) - JARINU (SP) - JUNDIAÍ (SP),35,3509601 - 3524006 - 3525201 - 3525904,"0,00","0,00",https://cnuc.mma.gov.br/map/20238,Site: http://www.ambiente.sp.gov.br/fundacaoflorestal,http://cnuc-backend.mma.gov.br/api/v1/report/uc/20238,http://cnuc-backend.mma.gov.br/api/v1/uc/20238,Sem informação.,instagram: https://www.instagram.com/parquecotiapara/,Sem informação.,Sem informação.,Ativo
0000.35.1705,ÁREA DE PROTEÇÃO AMBIENTAL MATA DO IGUATEMÍ,Lei ordinária 8284 de 02/04/1993,https://www.al.sp.gov.br/repositorio/legislacao/lei/1993/lei-8284-02.04.1993.html,Sem informação.,Sem informação.,Não Possui,Sem informação.,Resolução 106 de 13/12/2022,https://smastr16.blob.core.windows.net/legislacao/sites/262/2022/12/resolucao_sima_106_2022.pdf,Não Possui,Sem informação.,"Estrada Iguatemi, Guaianazes, São Paulo, SP - 08490-500",(11) 2997-5000,gustavoalexandre@fflorestal.sp.gov.br,SÃO PAULO,SÃO PAULO (SP),35,3550308,"30,00","30,00",https://cnuc.mma.gov.br/map/20240,Site: http://www.ambiente.sp.gov.br/fundacaoflorestal,http://cnuc-backend.mma.gov.br/api/v1/report/uc/20240,http://cnuc-backend.mma.gov.br/api/v1/uc/20240,Sem informação.,instagram: https://www.instagram.com/parquecotiapara/,Sem informação.,Sem informação.,Ativo
0000.35.1706,ÁREA DE PROTEÇÃO AMBIENTAL MORRO DE SÃO BENTO,Lei ordinária 6131 de 27/05/1988,https://www.al.sp.gov.br/repositorio/legislacao/lei/1988/lei-6131-27.05.1988.html,Sem informação.,Sem informação.,Não Possui,Sem informação.,Não Possui,Sem informação.,Não Possui,Sem informação.,"Via São Bento, s/n, Jardim Mosteiro, Ribeirão Preto, SP - 14085-459",(11) 93750-8503 - (16) 3637-1939,ec.ribpreto@fflorestal.sp.gov.br,SÃO PAULO,RIBEIRÃO PRETO (SP),35,3543402,"1,93","1,93",https://cnuc.mma.gov.br/map/20242,Site: http://www.ambiente.sp.gov.br/fundacaoflorestal,http://cnuc-backend.mma.gov.br/api/v1/report/uc/20242,http://cnuc-backend.mma.gov.br/api/v1/uc/20242,Sem informação.,instagram: https://www.instagram.com/parquecotiapara/,Sem informação.,Sem informação.,Ativo
0000.35.1707,ÁREA DE PROTEÇÃO AMBIENTAL PARQUE E FAZENDA DO CARMO,Lei ordinária 6409 de 05/04/1989,https://www.al.sp.gov.br/repositorio/legislacao/lei/1989/lei-6409-05.04.1989.html,Regulamentação: Decreto 37.678 de 20/10/1993,Regulamentação: https://www.al.sp.gov.br/repositorio/legislacao/decreto/1993/decreto-37678-20.10.1993.html,Não Possui,Sem informação.,Resolução 045 de 03/11/2006,https://smastr16.blob.core.windows.net/legislacao/sites/262/2022/07/2006resolucao_sma_045_2006.pdf,Não Possui,Sem informação.,"Avenida Afonso de Sampaio e Sousa, 951, Jardim Nossa Senhora do Carmo, São Paulo, SP - 08275-025",(11) 2997-5000,fflorestal@fflorestal.sp.gov.br - gustavoalexandre@fflorestal.sp.gov.br,SÃO PAULO,SÃO PAULO (SP),35,3550308,"0,00","0,00",https://cnuc.mma.gov.br/map/20244,Site: http://www.ambiente.sp.gov.br/fundacaoflorestal,http://cnuc-backend.mma.gov.br/api/v1/report/uc/20244,http://cnuc-backend.mma.gov.br/api/v1/uc/20244,Sem informação.,instagram: https://www.instagram.com/parquecotiapara/,Sem informação.,Sem informação.,Ativo
0000.35.1974,ÁREA DE PROTEÇÃO AMBIENTAL PIRACICABA JUQUERI MIRIM ÁREA I,Lei ordinária 7438 de 16/07/1991,https://www.al.sp.gov.br/repositorio/legislacao/lei/1991/lei-7438-16.07.1991.html,Sem informação.,Sem informação.,Não Possui,Sem informação.,Resolução 101 de 10/09/2021,https://smastr16.blob.core.windows.net/legislacao/sites/262/2022/07/2021resolucao_sima_101_2021.pdf,Não Possui,Sem informação.,"Rodovia Luiz de Queiroz, km 149, SP 304, Tupi, Piracicaba, SP - 13428-000",(19) 3438-7116,apacorumbatai@fflorestal.sp.gov.br,SÃO PAULO,ANALÂNDIA (SP) - CORUMBATAÍ (SP) - IPEÚNA (SP) - ITIRAPINA (SP) - RIO CLARO (SP),35,3502002 - 3512704 - 3521101 - 3523602 - 3543907,"0,00","0,00",https://cnuc.mma.gov.br/map/20246,Site: http://www.ambiente.sp.gov.br/fundacaoflorestal,http://cnuc-backend.mma.gov.br/api/v1/report/uc/20246,http://cnuc-backend.mma.gov.br/api/v1/uc/20246,Sem informação.,instagram: https://www.instagram.com/parquecotiapara/,Sem informação.,Sem informação.,Ativo
0000.35.1708,ÁREA DE PROTEÇÃO AMBIENTAL PIRACICABA JUQUERÍ-MIRIM AREA II,Lei ordinária 7438 de 16/07/1991,https://www.al.sp.gov.br/repositorio/legislacao/lei/1991/lei-7438-16.07.1991.html,Sem informação.,Sem informação.,Não Possui,Sem informação.,Resolução 055 de 17/05/2021,https://smastr16.blob.core.windows.net/legislacao/sites/262/2022/07/2021resolucao_sima_055_2021.pdf,Não Possui,Sem informação.,"Avenida Brasil, 2340, Jardim Chapadão, Campinas, SP - 13070-178",(19) 99971-3122,jfernandov@fflorestal.sp.gov.br,SÃO PAULO,AMPARO (SP) - BRAGANÇA PAULISTA (SP) - JAGUARIÚNA (SP) - JOANÓPOLIS (SP) - MONTE ALEGRE DO SUL (SP) - MORUNGABA (SP) - NAZARÉ PAULISTA (SP) - PEDRA BELA (SP) - PEDREIRA (SP) - PINHALZINHO (SP) - PIRACAIA (SP) - TUIUTI (SP) - VARGEM (SP),35,3501905 - 3507605 - 3524709 - 3525508 - 3531209 - 3532009 - 3532405 - 3536802 - 3537107 - 3538204 - 3538600 - 3554953 - 3556354,"0,00","0,00",https://cnuc.mma.gov.br/map/20250,Site: http://www.ambiente.sp.gov.br/fundacaoflorestal,http://cnuc-backend.mma.gov.br/api/v1/report/uc/20250,http://cnuc-backend.mma.gov.br/api/v1/uc/20250,Sem informação.,instagram: https://www.instagram.com/parquecotiapara/,Sem informação.,Sem informação.,Ativo
0000.35.1709,ÁREA DE PROTEÇÃO AMBIENTAL PLANALTO DO TURVO,Lei ordinária 12810 de 21/02/2008,https://www.al.sp.gov.br/repositorio/legislacao/lei/2008/lei-12810-21.02.2008.html,Sem informação.,Sem informação.,Não Possui,Sem informação.,Resolução 099 de 01/09/2021,https://smastr16.blob.core.windows.net/legislacao/sites/262/2022/07/2021resolucao_sima_099_2021.pdf,Não Possui,Sem informação.,"Rodovia Regis Bittencourt, km 523 ao 535, Bela Vista, Barra do Turvo, SP - 11940-000",(13) 3821-4494,domingosoliveira@fflorestal.sp.gov.br,SÃO PAULO,BARRA DO TURVO (SP) - CAJATI (SP),35,3505401 - 3509254,"2.721,87","2.721,87",https://cnuc.mma.gov.br/map/20253,Site: http://www.ambiente.sp.gov.br/fundacaoflorestal,http://cnuc-backend.mma.gov.br/api/v1/report/uc/20253,http://cnuc-backend.mma.gov.br/api/v1/uc/20253,Sem informação.,instagram: https://www.instagram.com/parquecotiapara/,Sem informação.,Sem informação.,Ativo
0000.35.1710,ÁREA DE PROTEÇÃO AMBIENTAL QUILOMBOS DO MÉDIO RIBEIRA,Lei ordinária 12810 de 21/02/2008,https://www.al.sp.gov.br/repositorio/legislacao/lei/2008/lei-12810-21.02.2008.html,Revisão dos limites: Lei ordinária 12810 de 21/02/2008,Revisão dos limites: https://www.al.sp.gov.br/repositorio/legislacao/lei/2008/lei-12810-21.02.2008.html,Não Possui,Sem informação.,Resolução 002 de 02/01/2025,https://smastr16.blob.core.windows.net/legislacao/sites/5/2025/01/RESOLUCAO-SEMIL-002-2025.pdf,Não Possui,Sem informação.,"Rodovia Benedito Paschoal de França (SP-165), Centro, Eldorado, SP - 11960-000",(13) 3871-1242,apa.quilombos@fflorestal.sp.gov.br,SÃO PAULO,BARRA DO TURVO (SP) - ELDORADO (SP) - IPORANGA (SP),35,3505401 - 3514809 - 3521200,"64.625,04","64.625,04",https://cnuc.mma.gov.br/map/20255,Site: http://www.ambiente.sp.gov.br/fundacaoflorestal,http://cnuc-backend.mma.gov.br/api/v1/report/uc/20255,http://cnuc-backend.mma.gov.br/api/v1/uc/20255,Sem informação.,instagram: https://www.instagram.com/parquecotiapara/,Sem informação.,Sem informação.,Ativo
0000.35.1711,ÁREA DE PROTEÇÃO AMBIENTAL REPRESA BAIRRO DA USINA,Lei ordinária 5280 de 04/09/1986,https://www.al.sp.gov.br/repositorio/legislacao/lei/1986/original-lei-5280-04.09.1986.html,Alteração de nome: Lei ordinária 15061 de 05/07/2013,Alteração de nome: https://www.al.sp.gov.br/repositorio/legislacao/lei/2013/lei-15061-05.07.2013.html,Decreto 65.245 de 14/10/2020,ato legal: https://smastr16.blob.core.windows.net/fundacaoflorestal/2020/10/decreto-no-65.245-de-14-outubro-de-2020.pdf | documento do Plano de Manejo: https://smastr16.blob.core.windows.net/fundacaoflorestal/2020/10/plano_manejo_apa_represa_bairro_usina.pdf,Resolução 008 de 20/01/2024,https://smastr16.blob.core.windows.net/legislacao/sites/5/2024/05/RESOLUCAO-SEMIL-008-2024-PAGINA-91.pdf,Não Possui,Sem informação.,"Rodovia Dom Pedro I (SP-065), km 79, Bairro da Usina, Atibaia, SP - 12940-000",(11) 2997-5007,jgabrielcara@fflorestal.sp.gov.br,SÃO PAULO,ATIBAIA (SP),35,3504107,"0,00","997,00",https://cnuc.mma.gov.br/map/20263,Site: http://fflorestal.sp.gov.br/bairro-da-usina/home/,http://cnuc-backend.mma.gov.br/api/v1/report/uc/20263,http://cnuc-backend.mma.gov.br/api/v1/uc/20263,Sem informação.,instagram: https://www.instagram.com/parquecotiapara/,Sem informação.,Sem informação.,Ativo
0000.35.1712,ÁREA DE PROTEÇÃO AMBIENTAL RIO BATALHA,Lei ordinária 10773 de 01/03/2001,https://www.al.sp.gov.br/repositorio/legislacao/lei/2001/lei-10773-01.03.2001.html,Sem informação.,Sem informação.,Decreto 64.440 de 05/09/2019,ato legal: https://smastr16.blob.core.windows.net/fundacaoflorestal/2019/09/5d72c0870a961-5d72c0870a964decreto-no-64.440-de-05-de-setembro-de-2019.pdf.pdf | documento do Plano de Manejo: https://smastr16.blob.core.windows.net/fundacaoflorestal/2019/10/plano-de-manejo_-apa-rio-batalha.pdf,Resolução 033 de 23/05/2023,https://smastr16.blob.core.windows.net/legislacao/sites/5/2024/04/RESOLUCAO-SEMIL-033-2023-PAGINA-41.pdf,Não Possui,Sem informação.,"Rodovia Marechal Rondon, km 248, Park Residencial Convívio, Botucatu, SP - 18605-265",(14) 3814-1494 - (14) 99789-3246,claudia.reis@fflorestal.sp.gov.br,SÃO PAULO,AGUDOS (SP) - AVAÍ (SP) - BALBINOS (SP) - BAURU (SP) - DUARTINA (SP) - GÁLIA (SP) - PIRAJUÍ (SP) - PIRATININGA (SP) - PRESIDENTE ALVES (SP) - REGINÓPOLIS (SP) - URU (SP),35,3500709 - 3504305 - 3504701 - 3506003 - 3514502 - 3516606 - 3538907 - 3539400 - 3541109 - 3542503 - 3555901,"0,00","0,00",https://cnuc.mma.gov.br/map/20267,Site: http://www.ambiente.sp.gov.br/fundacaoflorestal,http://cnuc-backend.mma.gov.br/api/v1/report/uc/20267,http://cnuc-backend.mma.gov.br/api/v1/uc/20267,Sem informação.,instagram: https://www.instagram.com/parquecotiapara/,Sem informação.,Sem informação.,Ativo
0000.35.1713,ÁREA DE PROTEÇÃO AMBIENTAL RIO PARDINHO E RIO VERMELHO,Lei ordinária 12810 de 21/02/2008,https://www.al.sp.gov.br/repositorio/legislacao/lei/2008/lei-12810-21.02.2008.html,Sem informação.,Sem informação.,Não Possui,Sem informação.,Resolução 099 de 01/09/2021,https://smastr16.blob.core.windows.net/legislacao/sites/262/2022/07/2021resolucao_sima_099_2021.pdf,Não Possui,Sem informação.,"Rodovia Regis Bittencourt, km 554 ao 569, Rio Vermelho e Rio Pardinho, Barra do Turvo, SP - 11940-000",(13) 3821-4494,domingosoliveira@fflorestal.sp.gov.br,SÃO PAULO,BARRA DO TURVO (SP),35,3505401,"3.235,47","3.235,47",https://cnuc.mma.gov.br/map/20270,Site: www.fflorestal.sp.gov.br,http://cnuc-backend.mma.gov.br/api/v1/report/uc/20270,http://cnuc-backend.mma.gov.br/api/v1/uc/20270,Sem informação.,instagram: https://www.instagram.com/parquecotiapara/,Sem informação.,Sem informação.,Ativo
0000.35.1715,ÁREA DE PROTEÇÃO AMBIENTAL SAPUCAÍ MIRIM,Decreto 43285 de 03/07/1998,https://www.al.sp.gov.br/repositorio/legislacao/decreto/1998/decreto-43285-03.07.1998.html,Sem informação.,Sem informação.,Não Possui,Sem informação.,Resolução 123 de 18/11/2021,https://smastr16.blob.core.windows.net/legislacao/sites/262/2022/07/2021resolucao_sima_123_2021.pdf,Não Possui,Sem informação.,"Av. Pedro Paulo, s/n, Horto Florestal, São Bento do Sapucaí, SP - 12460-000",(12) 3663-1977,apascj.sm@fflorestal.sp.gov.br,SÃO PAULO,SANTO ANTÔNIO DO PINHAL (SP) - SÃO BENTO DO SAPUCAÍ (SP),35,3548203 - 3548609,"0,00","0,00",https://cnuc.mma.gov.br/map/20273,Site: www.fflorestal.sp.gov.br,http://cnuc-backend.mma.gov.br/api/v1/report/uc/20273,http://cnuc-backend.mma.gov.br/api/v1/uc/20273,Sem informação.,instagram: https://www.instagram.com/parquecotiapara/,Sem informação.,Mosaico Mosaico Mantiqueira,Ativo
0000.35.1716,ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO MAR,Decreto 22717 de 21/09/1984,https://www.al.sp.gov.br/repositorio/legislacao/decreto/1984/decreto-22717-21.09.1984.html,Sem informação.,Sem informação.,Não Possui,Sem informação.,Decreto 015 de 10/02/2024,http://cnuc-backend.mma.gov.br/api/v1/anexo/atolegal/52662,Não Possui,Sem informação.,"Av. Wild José de Souza, 456, Vila Tupy, Registro, SP - 11900-000",(13) 2130-4123,apa.serradomar@fflorestal.sp.gov.br,SÃO PAULO,CAPÃO BONITO (SP) - ELDORADO (SP) - IPORANGA (SP) - JUQUIÁ (SP) - JUQUITIBA (SP) - MIRACATU (SP) - PEDRO DE TOLEDO (SP) - RIBEIRÃO GRANDE (SP) - SETE BARRAS (SP) - TAPIRAÍ (SP),35,3510203 - 3514809 - 3521200 - 3526100 - 3526209 - 3529906 - 3537206 - 3543253 - 3551801 - 3553500,"0,00","0,00",https://cnuc.mma.gov.br/map/20275,Site: www.fflorestal.sp.gov.br,http://cnuc-backend.mma.gov.br/api/v1/report/uc/20275,http://cnuc-backend.mma.gov.br/api/v1/uc/20275,Sem informação.,instagram: https://www.instagram.com/parquecotiapara/,Sem informação.,Sem informação.,Ativo
0000.35.1717,ÁREA DE PROTEÇÃO AMBIENTAL SILVEIRAS,Lei ordinária 4100 de 20/06/1984,https://www.al.sp.gov.br/repositorio/legislacao/lei/1984/lei-4100-20.06.1984.html,Sem informação.,Sem informação.,Não Possui,Sem informação.,Resolução 110 de 26/12/2018,https://smastr16.blob.core.windows.net/legislacao/sites/262/2022/07/2018resolucao_sma_197_2018.pdf,Não Possui,Sem informação.,"rodovia oswaldo cruz km 14, registro, Silveiras, SP - 12010-970",(12) 3626-1396,izza@fflorestal.sp.gov.br,SÃO PAULO,SILVEIRAS (SP),35,3552007,"0,00","0,00",https://cnuc.mma.gov.br/map/20277,Site: www.fflorestal.sp.gov.br,http://cnuc-backend.mma.gov.br/api/v1/report/uc/20277,http://cnuc-backend.mma.gov.br/api/v1/uc/20277,Sem informação.,instagram: https://www.instagram.com/parquecotiapara/,Sem informação.,Sem informação.,Ativo
0000.35.1718,ÁREA DE PROTEÇÃO AMBIENTAL SISTEMA CANTAREIRA,Lei ordinária 10111 de 04/12/1998,https://www.al.sp.gov.br/repositorio/legislacao/lei/1998/lei-10111-04.12.1998.html,Sem informação.,Sem informação.,Decreto 65.244 de 14/10/2020,ato legal: https://smastr16.blob.core.windows.net/fundacaoflorestal/2020/10/decreto-no-65.244-de-14-de-outubro-de-2020.pdf | documento do Plano de Manejo: https://smastr16.blob.core.windows.net/fundacaoflorestal/2020/10/plano_manejo_apa-sistema-cantareira.pdf,Resolução 008 de 20/01/2024,https://smastr16.blob.core.windows.net/legislacao/sites/5/2024/05/RESOLUCAO-SEMIL-008-2024-PAGINA-91.pdf,Não Possui,Sem informação.,"Avenida Brasil, 2340, Jardim Chapadão, Bragança Paulista, SP - 13070-178",(19) 99971-3122,jfernandov@fflorestal.sp.gov.br,SÃO PAULO,ATIBAIA (SP) - BRAGANÇA PAULISTA (SP) - JOANÓPOLIS (SP) - MAIRIPORÃ (SP) - NAZARÉ PAULISTA (SP) - PIRACAIA (SP) - VARGEM (SP),35,3504107 - 3507605 - 3525508 - 3528502 - 3532405 - 3538600 - 3556354,"0,00","0,00",https://cnuc.mma.gov.br/map/20282,Site: www.fflorestal.sp.gov.br,http://cnuc-backend.mma.gov.br/api/v1/report/uc/20282,http://cnuc-backend.mma.gov.br/api/v1/uc/20282,Sem informação.,instagram: https://www.instagram.com/parquecotiapara/,Sem informação.,Sem informação.,Ativo
0000.35.1719,ÁREA DE PROTEÇÃO AMBIENTAL TIETÊ,Decreto 20959 de 08/06/1983,https://www.al.sp.gov.br/repositorio/legislacao/decreto/1983/decreto-20959-08.06.1983.html,Sem informação.,Sem informação.,Decreto 64.214 de 06/05/2019,ato legal: https://www.al.sp.gov.br/repositorio/legislacao/decreto/2019/decreto-64214-06.05.2019.html | documento do Plano de Manejo: http://s.ambiente.sp.gov.br/fundacaoflorestal/planos-manejo/plano-de-manejo_apa-tiete-jumirim.pdf,Resolução 102/23 de 09/12/2023,https://smastr16.blob.core.windows.net/legislacao/sites/5/2024/04/RESOLUCAO-SEMIL-102-2023-PAGINA-67.pdf,Não Possui,Sem informação.,"Rua Epitácio Pessoa, Além Ponte, Tietê, SP - 15323-384",(15) 3233-8464,waldnirgm@fflorestal.sp.gov.br,SÃO PAULO,TIETÊ (SP),35,3554508,"0,00","0,00",https://cnuc.mma.gov.br/map/20288,Site: www.fflorestal.sp.gov.br,http://cnuc-backend.mma.gov.br/api/v1/report/uc/20288,http://cnuc-backend.mma.gov.br/api/v1/uc/20288,Sem informação.,instagram: https://www.instagram.com/parquecotiapara/,Sem informação.,Sem informação.,Ativo
0000.35.1720,ÁREA DE PROTEÇÃO AMBIENTAL VÁRZEA DO RIO TIETÊ,Lei ordinária 5598 de 06/01/1987,https://www.al.sp.gov.br/repositorio/legislacao/lei/1987/lei-5598-06.02.1987.html,Regulamentação: Decreto 42.837 de 03/02/1998,Regulamentação: https://www.al.sp.gov.br/repositorio/legislacao/decreto/1998/decreto-42837-03.02.1998.html,Não Possui,Sem informação.,Resolução 102/23 de 09/12/2023,https://smastr16.blob.core.windows.net/legislacao/sites/5/2024/04/RESOLUCAO-SEMIL-102-2023-PAGINA-67.pdf,Não Possui,Sem informação.,"Avenida Professor Frederico Herman Júnior, 345, Alto de Pinheiros, São Paulo, SP - 05459-010",(11) 2997-5000,katiabf@fflorestal.sp.gov.br,SÃO PAULO,BARUERI (SP) - BIRITIBA MIRIM (SP) - CARAPICUÍBA (SP) - GUARULHOS (SP) - ITAQUAQUECETUBA (SP) - MOGI DAS CRUZES (SP) - OSASCO (SP) - POÁ (SP) - SALESÓPOLIS (SP) - SANTANA DE PARNAÍBA (SP) - SÃO PAULO (SP) - SUZANO (SP),35,3505708 - 3506607 - 3510609 - 3518800 - 3523107 - 3530607 - 3534401 - 3539806 - 3545001 - 3547304 - 3550308 - 3552502,"6.500,00","0,00",https://cnuc.mma.gov.br/map/20293,Site: www.fflorestal.sp.gov.br,http://cnuc-backend.mma.gov.br/api/v1/report/uc/20293,http://cnuc-backend.mma.gov.br/api/v1/uc/20293,Sem informação.,instagram: https://www.instagram.com/parquecotiapara/,Sem informação.,Sem informação.,Ativo
0000.35.3885,AREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO,Decreto 63994 de 21/12/2018,https://www.al.sp.gov.br/repositorio/legislacao/decreto/2018/decreto-63994-21.12.2018.html,Sem informação.,Sem informação.,Não Possui,Sem informação.,Resolução 007/22 de 15/02/2022,https://smastr16.blob.core.windows.net/legislacao/sites/262/2022/07/2022resolucao_sima_007_2022.pdf,Não Possui,Sem informação.,"Av. Navarro de Andrade, s/n, FEENA, Botucatu, SP - 13500-970",(19) 3525-7036 - (19) 3533-8327,jelias@fflorestal.sp.gov.br,SÃO PAULO,ANHEMBI (SP) - BOTUCATU (SP) - PIRACICABA (SP) - SÃO PEDRO (SP),35,3502309 - 3507506 - 3538709 - 3550407,"30.142,63","30.142,63",https://cnuc.mma.gov.br/map/20314,Site: www.fflorestal.sp.gov.br,http://cnuc-backend.mma.gov.br/api/v1/report/uc/20314,http://cnuc-backend.mma.gov.br/api/v1/uc/20314,Sem informação.,instagram: https://www.instagram.com/parquecotiapara/,Sem informação.,Sem informação.,Ativo
0000.35.3742,ÁREA DE PROTEÇÃO AMBIENTAL HARAS SÃO BERNARDO,Lei ordinária 5745 de 10/07/1987,https://www.al.sp.gov.br/repositorio/legislacao/lei/1987/lei-5745-10.07.1987.html,Sem informação.,Sem informação.,Não Possui,Sem informação.,Não Possui,Sem informação.,Não Possui,Sem informação.,"Rua dos Americanos, 584, Jardim Milena, Santo André, SP - 09185-010",(11) 2997-5351,alephbp@fflorestal.sp.gov.br,SÃO PAULO,SANTO ANDRÉ (SP),35,3547809,"34,09","34,09",https://cnuc.mma.gov.br/map/20328,Site: http://fflorestal.sp.gov.br/haras-sao-bernardo/,http://cnuc-backend.mma.gov.br/api/v1/report/uc/20328,http://cnuc-backend.mma.gov.br/api/v1/uc/20328,Sem informação.,instagram: https://www.instagram.com/parquecotiapara/,Sem informação.,Sem informação.,Ativo
0000.35.3887,ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI,Decreto 63.871/2018 de 29/11/2018,https://www.al.sp.gov.br/repositorio/legislacao/decreto/2018/decreto-63871-29.11.2018.html,Sem informação.,Sem informação.,Decreto 68.944 de 03/10/2024,ato legal: https://smastr16.blob.core.windows.net/fundacaoflorestal/2024/10/Decreto-Estadual-68944_2024-aprova-o-PM.pdf | documento do Plano de Manejo: https://smastr16.blob.core.windows.net/fundacaoflorestal/2024/10/Plano-de-Manejo-APA-Serra-do-Itapeti.pdf,Resolução 048/24 de 06/05/2024,https://smastr16.blob.core.windows.net/legislacao/sites/5/2024/05/RESOLUCAO-SEMIL-048-2024.pdf,Não Possui,Sem informação.,"Avenida Joaquim Pereira de Carvalho, 1151, Volta Fria, Mogi das Cruzes, SP - 08770-670",(11) 2997-5007,serraitapeti@fflorestal.sp.gov.br,SÃO PAULO,GUARAREMA (SP) - MOGI DAS CRUZES (SP) - SUZANO (SP),35,3518305 - 3530607 - 3552502,"5.138,94","5.138,94",https://cnuc.mma.gov.br/map/20331,Site: http://www.fflorestal.sp.gov.br/,http://cnuc-backend.mma.gov.br/api/v1/report/uc/20331,http://cnuc-backend.mma.gov.br/api/v1/uc/20331,Sem informação.,instagram: https://www.instagram.com/parquecotiapara/,Sem informação.,Sem informação.,Ativo
